CustomerID,Region,City,Billing Account,Department,Emp ID,Full Name,Phone Number,Plan ID,Plan Name,Max Reg Min,Max Intl Min,Max Text,Max Data,Max Intl Data,Bill Plan Charge,Period Date,Period Year Month,Period Year,Period Month,Total Bill,Total Overrages,Overrage Bands,Excess Reg Min,Excess Reg Min Cost,Excess Intl Min,Excess Intl Min Cost,Excess Text,Excess Text Cost,Excess Data,Excess Data Cost,Excess Intl Data,Excess Intl Data Cost,Regular Minutes,International Minutes,Text,Data,International Data,Dept,Product,Customer Identifier,Company Name
8001,NA,Singapore,515814800,Accounting,208,Larry Ellision,8787-6087,7,Reg,300,0,1200,4,0,62,6/1/2016,201606,2016,6,251.3,189.3,More than 100,0,0,23,46,0,0,14.33,143.3,0,0,78,23,284,18.33,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,209,Jack Welch,8787-6088,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,295.78,253.78,More than 100,588,94.08,42,84,0,0,7.57,75.7,0,0,788,42,792,10.57,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,209,Jack Welch,8787-6088,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,278.5,236.5,More than 100,385,61.6,8,16,0,0,15.89,158.9,0,0,585,8,116,18.89,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,209,Jack Welch,8787-6088,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,190.08,148.08,More than 100,88,14.08,16,32,0,0,10.2,102,0,0,288,16,233,13.2,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,210,Pierre Nanterme,8787-6089,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,220.08,178.08,More than 100,638,102.08,27,54,0,0,2.2,22,0,0,838,27,543,5.2,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,210,Pierre Nanterme,8787-6089,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,302.09,260.09,More than 100,539,86.24,26,52,443,22.15,9.97,99.7,0,0,739,26,1443,12.97,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814800,Accounting,210,Pierre Nanterme,8787-6089,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,146.3,104.3,More than 100,0,0,36,72,150,7.5,2.48,24.8,0,0,94,36,1150,5.48,0,Accounting,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,211,Schumacher,8787-7080,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,192.98,150.98,More than 100,378,60.48,22,44,0,0,4.65,46.5,0,0,578,22,457,7.65,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,211,Schumacher,8787-7080,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,194.46,152.46,More than 100,671,107.36,11,22,0,0,2.31,23.1,0,0,871,11,413,5.31,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,211,Schumacher,8787-7080,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,314.81,272.81,More than 100,486,77.76,44,88,283,14.15,9.29,92.9,0,0,686,44,1283,12.29,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,212,Raikonen,8787-7081,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,178.63,136.63,More than 100,108,17.28,9,18,453,22.65,7.87,78.7,0,0,308,9,1453,10.87,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,212,Raikonen,8787-7081,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,217.62,175.62,More than 100,437,69.92,34,68,0,0,3.77,37.7,0,0,637,34,494,6.77,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,212,Raikonen,8787-7081,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,350.89,308.89,More than 100,304,48.64,49,98,431,21.55,14.07,140.7,0,0,504,49,1431,17.07,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,213,Massa,8787-7082,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,205.46,163.46,More than 100,686,109.76,24,48,0,0,0.57,5.7,0,0,886,24,709,3.57,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,213,Massa,8787-7082,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,278.66,236.66,More than 100,236,37.76,28,56,120,6,13.69,136.9,0,0,436,28,1120,16.69,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,213,Massa,8787-7082,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,132.04,90.04,75 to 99,209,33.44,9,18,0,0,3.86,38.6,0,0,409,9,483,6.86,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,214,Vettel,8787-7083,7,Reg,300,0,1200,4,0,62,4/1/2016,201604,2016,4,205.98,143.98,More than 100,88,14.08,13,26,0,0,10.39,103.9,0,0,388,13,210,14.39,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,214,Vettel,8787-7083,7,Reg,300,0,1200,4,0,62,5/1/2016,201605,2016,5,300.18,238.18,More than 100,403,64.48,12,24,0,0,14.97,149.7,0,0,703,12,1177,18.97,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,214,Vettel,8787-7083,7,Reg,300,0,1200,4,0,62,6/1/2016,201606,2016,6,262.1,200.1,More than 100,0,0,45,90,0,0,11.01,110.1,0,0,244,45,602,15.01,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,215,Hamilton,8787-7084,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,251.02,209.02,More than 100,477,76.32,11,22,0,0,11.07,110.7,0,0,677,11,740,14.07,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,215,Hamilton,8787-7084,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,293.32,251.32,More than 100,647,103.52,41,82,0,0,6.58,65.8,0,0,847,41,218,9.58,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,215,Hamilton,8787-7084,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,155.34,113.34,More than 100,159,25.44,42,84,0,0,0.39,3.9,0,0,359,42,916,3.39,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,216,Button,8787-7085,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,234.92,192.92,More than 100,657,105.12,33,66,0,0,2.18,21.8,0,0,857,33,759,5.18,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,216,Button,8787-7085,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,187.42,145.42,More than 100,217,34.72,20,40,0,0,7.07,70.7,0,0,417,20,996,10.07,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,216,Button,8787-7085,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,270.6,228.6,More than 100,480,76.8,27,54,0,0,9.78,97.8,0,0,680,27,344,12.78,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,217,Rosberg,8787-7086,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,238.5,196.5,More than 100,350,56,38,76,0,0,6.45,64.5,0,0,550,38,441,9.45,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,217,Rosberg,8787-7086,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,236.7,194.7,More than 100,415,66.4,1,2,416,20.8,10.55,105.5,0,0,615,1,1416,13.55,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,217,Rosberg,8787-7086,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,276.48,234.48,More than 100,533,85.28,50,100,0,0,4.92,49.2,0,0,733,50,207,7.92,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,218,Alain Prost,8787-7087,7,Reg,300,0,1200,4,0,62,4/1/2016,201604,2016,4,118,56,50 to 74,0,0,28,56,0,0,0,0,0,0,79,28,936,3.22,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,218,Alain Prost,8787-7087,7,Reg,300,0,1200,4,0,62,5/1/2016,201605,2016,5,218.26,156.26,More than 100,286,45.76,31,62,54,2.7,4.58,45.8,0,0,586,31,1254,8.58,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,218,Alain Prost,8787-7087,7,Reg,300,0,1200,4,0,62,6/1/2016,201606,2016,6,84,22,1 to 24,0,0,11,22,0,0,0,0,0,0,165,11,1069,1.88,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,219,Senna,8787-7088,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,265.84,223.84,More than 100,539,86.24,24,48,0,0,8.96,89.6,0,0,739,24,938,11.96,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,219,Senna,8787-7088,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,99.9,57.9,50 to 74,0,0,5,10,0,0,4.79,47.9,0,0,145,5,252,7.79,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,219,Senna,8787-7088,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,303.51,261.51,More than 100,296,47.36,39,78,365,18.25,11.79,117.9,0,0,496,39,1365,14.79,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,220,Niki Lauda,8787-7089,6,Lite+,200,0,1000,3,0,42,4/1/2016,201604,2016,4,251.44,209.44,More than 100,64,10.24,21,42,584,29.2,12.8,128,0,0,264,21,1584,15.8,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,220,Niki Lauda,8787-7089,6,Lite+,200,0,1000,3,0,42,5/1/2016,201605,2016,5,223.54,181.54,More than 100,439,70.24,40,80,0,0,3.13,31.3,0,0,639,40,675,6.13,0,Marketing,Mobile,200103322C,OpenText
8001,NA,Singapore,515814810,Marketing,220,Niki Lauda,8787-7089,6,Lite+,200,0,1000,3,0,42,6/1/2016,201606,2016,6,240.98,198.98,More than 100,123,19.68,13,26,348,17.4,13.59,135.9,0,0,323,13,1348,16.59,0,Marketing,Mobile,200103322C,OpenText
8000,NA,Singapore,515814700,Marketing,1,Jon Snow,9787-6000,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,257.2,215.2,More than 100,340,54.4,2,4,0,0,15.68,156.8,0,0,540,2,968,18.68,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,1,Jon Snow,9787-6000,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,180.15,138.15,More than 100,0,0,23,46,501,25.05,6.71,67.1,0,0,184,23,1501,9.71,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,1,Jon Snow,9787-6000,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,222.9,180.9,More than 100,85,13.6,43,86,186,9.3,7.2,72,0,0,285,43,1186,10.2,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,2,Sansa Stark,9787-6001,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,326.14,284.14,More than 100,449,71.84,45,90,134,6.7,11.56,115.6,0,0,649,45,1134,14.56,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,2,Sansa Stark,9787-6001,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,132.85,90.85,75 to 99,360,57.6,7,14,87,4.35,1.49,14.9,0,0,560,7,1087,4.49,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,2,Sansa Stark,9787-6001,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,247.56,205.56,More than 100,491,78.56,24,48,522,26.1,5.29,52.9,0,0,691,24,1522,8.29,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,3,Rob Stark,9787-6002,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,254.12,212.12,More than 100,322,51.52,24,48,542,27.1,8.55,85.5,0,0,522,24,1542,11.55,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,3,Rob Stark,9787-6002,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,294.5,252.5,More than 100,0,0,48,96,0,0,15.65,156.5,0,0,146,48,762,18.65,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,3,Rob Stark,9787-6002,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,150.25,108.25,More than 100,0,0,31,62,273,13.65,3.26,32.6,0,0,156,31,1273,6.26,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,4,Catelyn Stark,9787-6003,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,241.48,159.48,More than 100,453,72.48,7,14,0,0,7.3,73,0,0,853,7,611,12.3,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,4,Catelyn Stark,9787-6003,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,155.36,73.36,50 to 74,71,11.36,31,62,0,0,0,0,0,0,471,31,1218,4.83,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,4,Catelyn Stark,9787-6003,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,156,74,50 to 74,0,0,37,74,0,0,0,0,0,0,279,37,1239,2.61,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,5,Rickon Stark,9787-6004,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,283.94,241.94,More than 100,494,79.04,18,36,518,25.9,10.1,101,0,0,694,18,1518,13.1,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,5,Rickon Stark,9787-6004,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,138.6,96.6,75 to 99,0,0,23,46,0,0,5.06,50.6,0,0,125,23,964,8.06,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,5,Rickon Stark,9787-6004,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,125.46,83.46,75 to 99,171,27.36,1,2,0,0,5.41,54.1,0,0,371,1,641,8.41,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,6,Hodor,9787-6005,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,161.24,119.24,More than 100,14,2.24,42,84,0,0,3.3,33,0,0,214,42,762,6.3,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,6,Hodor,9787-6005,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,165.92,123.92,More than 100,187,29.92,47,94,0,0,0,0,0,0,387,47,362,1.18,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,6,Hodor,9787-6005,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,213.14,171.14,More than 100,399,63.84,43,86,0,0,2.13,21.3,0,0,599,43,700,5.13,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,7,Tyrion Lannister,9787-6006,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,193.84,151.84,More than 100,244,39.04,16,32,0,0,8.08,80.8,0,0,444,16,217,11.08,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,7,Tyrion Lannister,9787-6006,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,203.66,161.66,More than 100,346,55.36,1,2,0,0,10.43,104.3,0,0,546,1,325,13.43,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,7,Tyrion Lannister,9787-6006,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,153.37,111.37,More than 100,287,45.92,24,48,121,6.05,1.14,11.4,0,0,487,24,1121,4.14,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,8,Jaime Lannister,9787-6007,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,129.7,47.7,25 to 49,0,0,17,34,0,0,1.37,13.7,0,0,115,17,824,6.37,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,8,Jaime Lannister,9787-6007,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,333.3,251.3,More than 100,290,46.4,30,60,0,0,14.49,144.9,0,0,690,30,155,19.49,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,8,Jaime Lannister,9787-6007,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,367.3,285.3,More than 100,355,56.8,50,100,0,0,12.85,128.5,0,0,755,50,1361,17.85,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,9,Cersei Lannister,9787-6008,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,384.32,342.32,More than 100,657,105.12,45,90,0,0,14.72,147.2,0,0,857,45,655,17.72,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,9,Cersei Lannister,9787-6008,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,268.16,226.16,More than 100,686,109.76,6,12,0,0,10.44,104.4,0,0,886,6,380,13.44,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,9,Cersei Lannister,9787-6008,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,226.56,184.56,More than 100,451,72.16,29,58,0,0,5.44,54.4,0,0,651,29,169,8.44,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,10,Daenerys Targaryen,9787-6009,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,167.18,125.18,More than 100,73,11.68,21,42,0,0,7.15,71.5,0,0,273,21,904,10.15,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,10,Daenerys Targaryen,9787-6009,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,246.56,204.56,More than 100,486,77.76,14,28,0,0,9.88,98.8,0,0,686,14,591,12.88,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,10,Daenerys Targaryen,9787-6009,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,219.03,177.03,More than 100,98,15.68,46,92,387,19.35,5,50,0,0,298,46,1387,8,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,11,Petyr Baelish,9787-6010,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,283.56,241.56,More than 100,261,41.76,29,58,0,0,14.18,141.8,0,0,461,29,256,17.18,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,11,Petyr Baelish,9787-6010,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,293.58,251.58,More than 100,608,97.28,36,72,0,0,8.23,82.3,0,0,808,36,505,11.23,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,11,Petyr Baelish,9787-6010,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,196.3,154.3,More than 100,0,0,35,70,182,9.1,7.52,75.2,0,0,102,35,1182,10.52,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,12,Davos Seaworth,9787-6011,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,254.88,172.88,More than 100,318,50.88,4,8,0,0,11.4,114,0,0,718,4,618,16.4,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,12,Davos Seaworth,9787-6011,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,308.8,226.8,More than 100,470,75.2,38,76,0,0,7.56,75.6,0,0,870,38,459,12.56,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,12,Davos Seaworth,9787-6011,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,271.14,189.14,More than 100,74,11.84,23,46,0,0,13.13,131.3,0,0,474,23,369,18.13,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,13,Ellaria Sand,9787-6012,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,269.43,227.43,More than 100,668,106.88,18,36,263,13.15,7.14,71.4,0,0,868,18,1263,10.14,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,13,Ellaria Sand,9787-6012,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,149.08,107.08,More than 100,288,46.08,19,38,78,3.9,1.91,19.1,0,0,488,19,1078,4.91,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,13,Ellaria Sand,9787-6012,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,219.36,177.36,More than 100,226,36.16,9,18,0,0,12.32,123.2,0,0,426,9,359,15.32,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,14,Arya Stark,9787-6013,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,383.73,341.73,More than 100,493,78.88,34,68,597,29.85,16.5,165,0,0,693,34,1597,19.5,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,14,Arya Stark,9787-6013,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,201.73,159.73,More than 100,68,10.88,19,38,579,28.95,8.19,81.9,0,0,268,19,1579,11.19,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,14,Arya Stark,9787-6013,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,159.6,117.6,More than 100,0,0,38,76,0,0,4.16,41.6,0,0,146,38,957,7.16,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,15,Varys,9787-6014,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,195.77,153.77,More than 100,522,83.52,11,22,165,8.25,4,40,0,0,722,11,1165,7,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,15,Varys,9787-6014,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,175.25,133.25,More than 100,0,0,5,10,27,1.35,12.19,121.9,0,0,158,5,1027,15.19,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,15,Varys,9787-6014,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,102.24,60.24,50 to 74,64,10.24,25,50,0,0,0,0,0,0,264,25,875,1.35,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,16,Sandor Clegane,9787-6015,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,301.5,219.5,More than 100,0,0,39,78,0,0,14.15,141.5,0,0,365,39,1401,19.15,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,16,Sandor Clegane,9787-6015,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,215.18,133.18,More than 100,73,11.68,4,8,0,0,11.35,113.5,0,0,473,4,459,16.35,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,16,Sandor Clegane,9787-6015,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,310.88,228.88,More than 100,423,67.68,47,94,0,0,6.72,67.2,0,0,823,47,603,11.72,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,17,Tormund Giantsbane,9787-6016,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,207.25,165.25,More than 100,275,44,15,30,481,24.05,6.72,67.2,0,0,475,15,1481,9.72,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,17,Tormund Giantsbane,9787-6016,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,121.1,79.1,75 to 99,0,0,32,64,0,0,1.51,15.1,0,0,163,32,174,4.51,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,17,Tormund Giantsbane,9787-6016,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,86.64,44.64,25 to 49,29,4.64,20,40,0,0,0,0,0,0,229,20,668,1.3,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,18,Bran Stark,9787-6017,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,308.98,266.98,More than 100,633,101.28,16,32,0,0,13.37,133.7,0,0,833,16,113,16.37,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,18,Bran Stark,9787-6017,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,128.12,86.12,75 to 99,37,5.92,23,46,176,8.8,2.54,25.4,0,0,237,23,1176,5.54,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,18,Bran Stark,9787-6017,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,201.44,159.44,More than 100,569,91.04,24,48,408,20.4,0,0,0,0,769,24,1408,1.69,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,19,Samwell Tarly,9787-6018,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,92,50,50 to 74,0,0,18,36,0,0,1.4,14,0,0,87,18,112,4.4,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,19,Samwell Tarly,9787-6018,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,218.9,176.9,More than 100,15,2.4,12,24,222,11.1,13.94,139.4,0,0,215,12,1222,16.94,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,19,Samwell Tarly,9787-6018,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,228.16,186.16,More than 100,286,45.76,49,98,0,0,4.24,42.4,0,0,486,49,195,7.24,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,20,Theon Greyjoy,9787-6019,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,244.6,162.6,More than 100,20,3.2,44,88,0,0,7.14,71.4,0,0,420,44,1434,12.14,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,20,Theon Greyjoy,9787-6019,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,169.34,87.34,75 to 99,49,7.84,24,48,0,0,3.15,31.5,0,0,449,24,1490,8.15,0,Marketing,Mobile,197501877H,Accenture
8000,NA,Singapore,515814700,Marketing,20,Theon Greyjoy,9787-6019,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,261.5,179.5,More than 100,330,52.8,32,64,0,0,6.27,62.7,0,0,730,32,287,11.27,0,Marketing,Mobile,197501877H,Accenture
